Date,SEB-A.ST,SHB-A.ST,AZN.ST,ERIC-B.ST,SAND.ST
2019-01-08,55.6477165222168,51.6889533996582,673.6375122070312,63.284568786621094,108.2694091796875
2019-01-09,55.760746002197266,51.7307014465332,671.6669921875,65.28826141357422,109.35613250732422
2019-01-10,56.55194091796875,52.52922058105469,669.499267578125,62.75559997558594,107.8669204711914
2019-01-11,56.22541809082031,52.189979553222656,657.2816772460938,60.91221237182617,108.2694091796875
2019-01-14,56.35100173950195,52.13779067993164,635.0144653320312,60.49544906616211,107.8669204711914
2019-01-15,56.1751708984375,51.29230499267578,636.8865966796875,60.527503967285156,107.58518981933594
2019-01-16,57.029170989990234,52.26826477050781,634.7188720703125,60.71985626220703,108.79264068603516
2019-01-17,56.8282356262207,52.216068267822266,642.2069091796875,60.83207702636719,109.19512939453125
2019-01-18,57.73246383666992,52.63359832763672,649.7935180664062,61.77781295776367,112.09304809570312
2019-01-21,57.518959045410156,52.555301666259766,656.2964477539062,61.072509765625,113.82376861572266
2019-01-22,57.29290008544922,52.26826477050781,647.7246704101562,61.24883270263672,112.89803314208984
2019-01-23,56.97893142700195,52.581398010253906,653.2420654296875,61.3289680480957,111.48931121826172
2019-01-24,57.518959045410156,52.37264633178711,647.9215087890625,62.980003356933594,112.9785385131836
2019-01-25,58.14690399169922,52.424827575683594,639.645263671875,64.98371887207031,115.51419830322266
2019-01-28,57.23011016845703,52.075164794921875,633.83203125,63.33266830444336,115.43370056152344
2019-01-29,57.079410552978516,51.35493469238281,637.3790893554688,64.29444122314453,117.40589904785156
2019-01-30,59.80465316772461,51.542823791503906,644.8673706054688,64.18223571777344,116.96315002441406
2019-01-31,59.52836227416992,51.25056076049805,653.2420654296875,64.40665435791016,116.15818786621094
2019-02-01,60.1814079284668,51.40712356567383,654.6214599609375,64.27840423583984,117.04367065429688
2019-02-04,60.54561233520508,51.39669418334961,658.7596435546875,63.94179153442383,117.00341033935547
2019-02-05,61.412166595458984,51.99165725708008,667.8243408203125,63.63723373413086,117.40589904785156
2019-02-06,60.771671295166016,50.467708587646484,671.272705078125,65.2081298828125,118.33163452148438
2019-02-07,60.11861801147461,50.36332702636719,672.0609130859375,64.1982650756836,115.0312271118164
2019-02-08,59.66650390625,50.41551971435547,677.9727783203125,65.12798309326172,114.14573669433594
2019-02-11,59.955360412597656,51.20880126953125,675.115478515625,66.36225128173828,115.47395324707031
2019-02-12,60.231651306152344,52.11690902709961,681.027099609375,67.13166809082031,116.64117431640625
2019-02-13,60.0934944152832,52.659690856933594,674.9182739257812,69.07125854492188,117.00341033935547
2019-02-14,59.86743927001953,52.84235382080078,730.586669921875,69.1994857788086,118.33163452148438
2019-02-15,61.63822555541992,53.5730094909668,742.0159301757812,69.47199249267578,121.67227172851562
2019-02-18,61.387054443359375,53.625205993652344,734.7249755859375,68.75064849853516,120.46480560302734
2019-02-19,62.228477478027344,54.12101364135742,739.454345703125,67.90109252929688,119.45860290527344
2019-02-20,59.62883377075195,54.12101364135742,747.6321411132812,68.33389282226562,122.6784896850586
2019-02-21,57.217559814453125,53.807865142822266,742.705810546875,69.00712585449219,122.55774688720703
2019-02-22,58.54878234863281,54.19928741455078,753.4453735351562,70.35359954833984,123.8859634399414
2019-02-25,58.74972152709961,54.56462097167969,764.3819580078125,69.31168365478516,124.12747955322266
2019-02-26,58.46086120605469,54.695098876953125,772.0672607421875,69.47199249267578,123.84573364257812
2019-02-27,59.15159606933594,55.00823211669922,771.47607421875,68.20564270019531,122.55774688720703
2019-02-28,59.03856658935547,54.98214340209961,755.3541259765625,67.7568130493164,122.15526580810547
2019-03-01,59.503238677978516,55.21699905395508,758.512939453125,68.54227447509766,124.2884521484375
2019-03-04,59.164154052734375,55.11261749267578,764.0409545898438,69.39183044433594,125.21417999267578
2019-03-05,58.95065689086914,54.98214340209961,772.2340698242188,69.18345642089844,123.44322204589844
2019-03-06,58.56134033203125,54.61681365966797,768.9765014648438,68.8788833618164,122.6784896850586
2019-03-07,58.33528518676758,54.486331939697266,770.65478515625,68.70256042480469,119.94158172607422
2019-03-08,58.2850456237793,54.434146881103516,772.431640625,69.74447631835938,119.33783721923828
2019-03-11,58.57390594482422,54.46024703979492,778.3544921875,70.16123962402344,120.34407806396484
2019-03-12,58.109222412109375,53.5991096496582,771.1483764648438,70.04904174804688,119.94158172607422
2019-03-13,57.770145416259766,53.88615036010742,772.1355590820312,70.03300476074219,122.47726440429688
2019-03-14,58.624122619628906,54.06882095336914,779.2427978515625,70.8184585571289,123.84573364257812
2019-03-15,59.11391830444336,54.59071350097656,771.4444580078125,71.47566986083984,124.52993774414062
2019-03-18,60.394901275634766,55.53013610839844,776.8737182617188,70.8344955444336,124.77142333984375
2019-03-19,59.91768264770508,55.712806701660156,777.7621459960938,71.86038208007812,126.50215911865234
2019-03-20,59.30229949951172,55.42576217651367,776.8737182617188,71.8122787475586,124.52993774414062
2019-03-21,59.86743927001953,54.77338409423828,782.5003051757812,72.13287353515625,125.57642364501953
2019-03-22,59.06368637084961,53.86005401611328,778.4529418945312,69.6002197265625,122.07477569580078
2019-03-25,59.25206756591797,53.75567626953125,775.39306640625,69.48800659179688,120.8673095703125
2019-03-26,59.716739654541016,54.53852844238281,781.8093872070312,69.02314758300781,119.05611419677734
2019-03-27,59.24494171142578,55.16481018066406,777.86083984375,68.33389282226562,119.37810516357422
2019-03-28,55.133514404296875,54.65768051147461,790.5948486328125,69.17730712890625,119.82084655761719
2019-03-29,54.243831634521484,54.138916015625,742.6201171875,69.27462768554688,121.5515365600586
2019-04-01,55.254844665527344,53.98991394042969,755.3541259765625,70.48301696777344,125.15784454345703
2019-04-02,56.56240463256836,56.07047653198242,762.5602416992188,71.72381591796875,127.62913513183594
2019-04-03,57.70820236206055,56.64994812011719,752.5902709960938,72.84297943115234,129.80255126953125
2019-04-04,57.991294860839844,57.11903762817383,743.6072998046875,71.91846466064453,129.7220458984375
2019-04-05,57.76213073730469,56.29123306274414,746.2724609375,72.24285888671875,132.0967254638672
2019-04-08,57.81605529785156,56.015296936035156,746.7660522460938,73.18359375,132.0967254638672
2019-04-09,58.813575744628906,56.870704650878906,743.5086669921875,72.58345031738281,132.05648803710938
2019-04-10,59.37974166870117,57.39497375488281,745.9764404296875,73.31336212158203,133.70669555664062
2019-04-11,59.8515510559082,57.36738967895508,730.6759643554688,74.09190368652344,133.94818115234375
